"ID","Plink_F_value","GenABEL_F_value","Plink_with_X_F_value","Freq_F_value","Freq_rsIDs_F_value"
"20170306_TYR001_081",-0.02458,-0.0286988952177154,-0.02891,-0.02892,-0.0317
"20170814_OCS001_049",-0.02458,0.0207799585833566,0.02058,0.02057,0.01029
"20180207_BWS001_062",-0.02458,-0.0276573627430062,-0.02787,-0.02788,-0.03462
"20180706_GDN001_1367",-0.02458,0.02146802309675,0.02126,0.02126,0.01759
"20170411_TZI001_454",-0.02457,-0.0221171686736692,-0.02233,-0.02235,-0.01637
"20160216_C22",-0.02451,-0.0234364089997051,-0.02365,-0.02373,-0.0233
"20141007_ALR001_059",-0.0245,-0.0248172267248647,-0.02503,-0.02511,-0.02732
"20191003_JSB001_1160",-0.02446,0.0216032049314353,0.0214,0.0214,0.02233
"20200820_TML001_001",-0.02446,0.021602673632035,0.0214,0.0214,0.02014
"20210211_AFS001_042",-0.02446,0.02125193493776,0.02105,0.02105,0.01941
"20211104_BWR001_008",-0.02446,-0.0209727333211402,-0.02119,-0.02118,-0.03024
"20191107_DRG001_017",-0.02445,0.0216108900597341,0.02141,0.0214,0.02379
"20201001_LIP001_819",-0.02445,-0.0226957860780898,-0.02291,-0.02291,-0.0233
"20201217_AWN001_044",-0.02445,-0.0230377154603464,-0.02325,-0.02326,-0.02403
"20210211_AQF001_012",-0.02445,0.0212671191044478,0.02106,0.02105,0.02452
"20210225_MRG001_004",-0.02445,0.0216035584926508,0.0214,0.0214,0.02124
"20220331_HIN001_021",-0.02445,0.0216061102894953,0.0214,0.0214,0.01649
"20220630_HIN001_070",-0.02445,0.0216028987971587,0.0214,0.0214,0.0227
"20220224_BWE001_056",-0.02444,-0.0216482141714848,-0.02186,-0.02187,-0.03206
"20140926_GDN001_197",-0.02423,0.0218111512069621,0.02161,0.02161,0.02343
"20140926_GDN001_271",-0.02423,0.0218057813661142,0.0216,0.02161,0.01759
"20140926_GDN001_314",-0.02423,-0.0200615525099042,-0.02027,-0.02027,-0.01965
"20150325_RTS001_107",-0.02423,0.0218097759749733,0.02161,0.02161,0.02781
"20151103_RSY001_217",-0.02423,-0.0204040086590616,-0.02062,-0.02062,-0.01856
"20160510_RTS001_004",-0.02423,0.018004244442009,0.0178,0.0178,0.01065
"20160510_WPS001_006",-0.02423,-0.0293974063746299,-0.02961,-0.02961,-0.03352
"20160524_CSS001_010",-0.02423,-0.0200571549775258,-0.02027,-0.02027,-0.01563
"20170404_JHD001_032",-0.02423,0.021465764269579,0.02126,0.02126,0.02379
"20170503_BWS001_056",-0.02423,0.019042231213003,0.01884,0.01884,0.01759
"20170710_BRS001_009",-0.02423,-0.0193650683464848,-0.01958,-0.01958,-0.01673
"20170710_KWB001_042",-0.02423,0.0200787500554199,0.01987,0.01988,0.02051
"20170823_JSB001_1299",-0.02423,-0.0214424325594301,-0.02166,-0.02165,-0.02476
"20170919_JDF001_342",-0.02423,-0.0269789121476051,-0.02719,-0.02719,-0.02878
"20171024_KBG001_008",-0.02423,-0.0131426989407104,-0.01335,-0.01335,-0.0171
"20190321_JSB001_1468",-0.02423,0.0218071659259776,0.0216,0.02161,0.02379
"20141224_DAY001_636",-0.02422,-0.0110553303119103,-0.01127,-0.01127,-0.016
"20150708_DRK001_195",-0.02422,-0.0273206889323983,-0.02753,-0.02754,-0.03024
"20150723_SHS001_083_H08",-0.02422,-0.0117490486552753,-0.01196,-0.01196,-0.008333
"20150908_JSB001_1274",-0.02422,-0.0318147248798737,-0.03203,-0.03204,-0.03571
"20160531_WTB001_020",-0.02422,-0.0262752490117218,-0.02649,-0.0265,-0.02841
"20160706_MAY001_101",-0.02422,0.0187043913565976,0.0185,0.01849,0.01321
"20160712_MAY001_206",-0.02422,-0.0141680003756132,-0.01438,-0.01439,-0.01016
"20160803_WKS001_112",-0.02422,-0.0293907709736969,-0.02961,-0.02961,-0.02586
"20160928_TAR001_022",-0.02422,-0.0252405557704208,-0.02545,-0.02546,-0.02549
"20170411_TZI001_468",-0.02422,-0.0100181641852045,-0.01023,-0.01023,-0.007603
"20171120_MKR001_063",-0.02422,0.0200932349596623,0.01989,0.01988,0.01759
"20171120_MKR001_072",-0.02422,0.0200874163414543,0.01988,0.01988,0.02343
"20180102_DOB001_063",-0.02422,0.014207295606998,0.014,0.01399,0.01357
"20180418_GSE001_004",-0.02422,0.0218170322898385,0.02161,0.02161,0.02124
"20180920_MBR001_023",-0.02422,-0.0200498842038832,-0.02026,-0.02027,-0.01563
"20190502_JSB001_1488",-0.02422,0.0218127976594292,0.02161,0.02161,0.01686
"20160426_GLP001_001",-0.02421,-0.0245410898084558,-0.02475,-0.02477,-0.02659
"20170411_MAY001_476",-0.02421,0.0214801117725469,0.02128,0.02126,0.0216
"20170530_TZI001_006",-0.02421,0.0194010024036005,0.0192,0.01918,0.01832
"20200130_MKR001_110",-0.02409,0.02160462465224,0.0214,0.0214,0.01795
"20200213_OCS001_087",-0.02409,-0.0327292299339167,-0.03294,-0.03295,-0.03206
"20200604_LIP001_783",-0.02409,-0.0223468167084119,-0.02256,-0.02256,-0.02987
"20200702_DOB001_161",-0.02409,0.0219494974856725,0.02175,0.02175,0.01832
"20200702_JBT001_002",-0.02409,0.0219513852272425,0.02175,0.02175,0.02087
"20201001_LIP001_856",-0.02409,-0.0181995487179161,-0.01841,-0.01841,-0.02294
"20201217_AWN001_038",-0.02409,-0.0341142557608154,-0.03433,-0.03433,-0.03535
"20210204_DOB001_226",-0.02409,-0.011619321599384,-0.01183,-0.01183,-0.0149
"20210311_MRG001_020",-0.02409,-0.0216603132456804,-0.02187,-0.02187,-0.02221
"20180823_CQT001_020",-0.02408,-0.0289192236538223,-0.02913,-0.02914,-0.03097
"20210513_OCS001_520",-0.02408,-0.0168052658916468,-0.01702,-0.01703,-0.02659
"20150318_KOS001_040",-0.02387,-0.00449255864870411,-0.004702,-0.004696,-0.007968
"20160426_WHS001_068",-0.02387,-0.020059458866048,-0.02027,-0.02027,-0.01892
"20160627_BAR001_024",-0.02387,-0.0207499920355196,-0.02096,-0.02096,-0.02002
"20170214_CUM001_047",-0.02387,0.0204234565061889,0.02022,0.02022,0.01795
"20180608_WHS001_245",-0.02387,0.0221517640480061,0.02195,0.02195,0.02379
"20140926_GDN001_056",-0.02386,0.0221582339256632,0.02195,0.02195,0.02051
"20140926_GDN001_180",-0.02386,0.0221616262148263,0.02196,0.02195,0.01868
"20141020_GLP001_025",-0.02386,0.0221617653239651,0.02196,0.02195,0.01868
"20141029_CM082",-0.02386,-0.0245481952569817,-0.02476,-0.02477,-0.02732
"20150922_DAY001_1461",-0.02386,-0.0214368285247712,-0.02165,-0.02165,-0.01527
"20151221_MOO001_053",-0.02386,-0.0197115610379186,-0.01992,-0.01992,-0.01965
"20160112_JSB001_543",-0.02386,0.0218128305101337,0.02161,0.02161,0.01795
"20160308_JSB001_1076",-0.02386,-0.0103657023836043,-0.01058,-0.01058,-0.01746
"20160308_LIP001_230",-0.02386,-0.0217825181592286,-0.022,-0.022,-0.0233
"20160609_JMO001_120",-0.02386,0.0200806436940486,0.01988,0.01988,0.02124
"20160609_MAY001_066",-0.02386,-0.0235092695140329,-0.02372,-0.02373,-0.02403
"20160706_MAY001_125",-0.02386,0.0197370973571841,0.01953,0.01953,0.01795
"20160913_WKS001_204",-0.02386,0.0197434804640961,0.01954,0.01953,0.009555
"20161012_GDN001_680",-0.02386,-0.0162493656573097,-0.01646,-0.01646,-0.0171
"20170306_MAY001_426",-0.02386,0.0211263549243737,0.02092,0.02092,0.02124
"20180727_CPS001_115",-0.02386,-0.0141743281647849,-0.01439,-0.01439,-0.01783
"20150708_DRK001_130",-0.02385,-0.0307717232793138,-0.03099,-0.031,-0.03389
"20160412_SIF001_027",-0.02385,-0.0338819512662688,-0.0341,-0.03411,-0.03754
"20160503_GLP001_006",-0.02385,-0.0155495503910685,-0.01576,-0.01577,-0.0171
"20170404_JHD001_028",-0.02385,0.0197445012915457,0.01954,0.01953,0.01649
"20191107_DRG001_003",-0.02373,-0.0223463963703192,-0.02256,-0.02256,-0.01856
"20191209_LIP001_423",-0.02373,-0.0240809099923505,-0.02429,-0.02429,-0.02257
"20200910_OCS001_446",-0.02373,0.0222965922760169,0.02209,0.02209,0.02489
"20201217_OAK001_194",-0.02373,-0.0292674912722246,-0.02948,-0.02949,-0.02768
"20210107_MKR001_117",-0.02373,-0.0185387093400523,-0.01875,-0.01876,-0.01527
"20210909_CMR001_072",-0.02373,0.0222937137122653,0.02209,0.02209,0.01978
"20220324_LMS001_001",-0.02373,0.0222996058074048,0.0221,0.02209,0.01284
"20220616_JAL001_026",-0.02373,0.0222958666149969,0.02209,0.02209,0.01759
"20220707_CMR001_341",-0.02373,-0.0285760536225452,-0.02879,-0.02879,-0.02987
"20201210_TDV001_011",-0.02372,-0.0247654631696261,-0.02498,-0.02499,-0.02805
"20220224_BWE001_080",-0.02372,-0.0254566073334419,-0.02567,-0.02568,-0.02732
"20141219_WDS001_084",-0.0235,0.0225068089886873,0.0223,0.0223,0.02598
"20150708_DRK001_171",-0.0235,-0.0262807255916112,-0.02649,-0.0265,-0.02768
"20150723_SHS001_249_G01",-0.0235,-0.0103697588039596,-0.01058,-0.01058,-0.003222
"20151027_MLH001_001",-0.0235,-0.014171607272906,-0.01438,-0.01439,-0.01892
"20151214_BDS001_140",-0.0235,-0.0165926335748134,-0.0168,-0.01681,-0.016
"20151214_CMG001_004",-0.0235,-0.0148634335328935,-0.01508,-0.01508,-0.01271
"20160202_JSB001_921",-0.0235,0.0207764542043123,0.02057,0.02057,0.02233
"20160301_JSB001_1045",-0.0235,-0.0287015050258716,-0.02892,-0.02892,-0.02148
"20160510_LWP001_005",-0.0235,-0.0204002102666184,-0.02061,-0.02062,-0.01563
"20160517_RTP001_006",-0.0235,0.0190435674284759,0.01884,0.01884,0.01832
"20160614_KOS001_015",-0.0235,-0.0100217850695217,-0.01023,-0.01023,-0.007238
"20160627_BAR001_039",-0.0235,0.0145443644602685,0.01434,0.01434,0.007
"20160726_WKS001_083",-0.0235,-0.0214340286052776,-0.02165,-0.02165,-0.02659
"20160803_WKS001_137",-0.0235,-0.0304306579259888,-0.03065,-0.03065,-0.03389
"20160817_GDN001_1131",-0.0235,0.0186931219978102,0.01849,0.01849,0.01467
"20160822_GDN001_1170",-0.0235,-0.0214397187054926,-0.02165,-0.02165,-0.01454
"20160928_MAY001_378",-0.0235,0.0204310462700914,0.02023,0.02022,0.02598
"20170823_JSB001_1281",-0.0235,0.0218117808028265,0.02161,0.02161,0.02525
"20170919_GEN001_035",-0.0235,-0.015555350385407,-0.01577,-0.01577,-0.01819
"20180207_SAM001_086",-0.0235,-0.032165666000639,-0.03238,-0.03238,-0.03973
"20180626_OPS001_143",-0.0235,-0.020744005755071,-0.02096,-0.02096,-0.02549
"20180913_MBR001_004",-0.0235,-0.0179826199331413,-0.01819,-0.01819,-0.01527
"20160105_CHC001_023",-0.02349,-0.0276602195082243,-0.02787,-0.02788,-0.02549
"20160726_WKS001_094",-0.02349,-0.0134733779080287,-0.01368,-0.01369,-0.01417
"20170222_MDS001_052",-0.02349,0.0214755485192149,0.02127,0.02126,0.02197
"20190207_TGE001_050",-0.02349,-0.0169349676533704,-0.01715,-0.01715,-0.01527
"20180111_JDF001_168",-0.02337,-0.0116292371376958,-0.01184,-0.01183,-0.009064
"20190905_JFI001_095",-0.02337,0.022293130699331,0.02209,0.02209,0.01941
"20191209_LIP001_575",-0.02337,-0.0230396973903459,-0.02325,-0.02326,-0.03133
"20200528_MLE001_002",-0.02337,0.0226334130194555,0.02243,0.02244,0.02525
"20220324_JWR001_039",-0.02337,0.0226389117634155,0.02244,0.02244,0.01759
"20190905_JFI001_124",-0.02336,-0.0202714077604665,-0.02048,-0.02049,-0.02111
"20210513_AQF001_036",-0.02336,0.0226424095065057,0.02244,0.02244,0.01357
"20211216_LLS001_195",-0.02335,-0.0216438594629816,-0.02186,-0.02187,-0.02586
"20170404_JHD001_021",-0.02315,-0.0242159995344488,-0.02443,-0.02442,-0.02038
"20100101_518_M",-0.02314,-0.0259362189703962,-0.02615,-0.02615,-0.02878
"20141029_SHS001_246",-0.02314,-0.0221375971412136,-0.02235,-0.02235,-0.02111
"20141219_BAR001_067",-0.02314,0.0228487295534913,0.02264,0.02265,0.02051
"20150318_CRF001_051",-0.02314,0.0228456679104577,0.02264,0.02265,0.01905
"20150505_EEO001_011",-0.02314,-0.0224826984765781,-0.0227,-0.02269,-0.01892
"20160412_SIF001_015",-0.02314,0.0204244421045812,0.02022,0.02022,0.01941
"20160614_KOS001_006",-0.02314,0.0186950410404648,0.01849,0.01849,0.02489
"20160627_BAR001_021",-0.02314,0.0183524307316018,0.01815,0.01815,0.01576
"20160822_GDN001_1186",-0.02314,0.0204275007337595,0.02022,0.02022,0.02343
"20170306_WHS001_158",-0.02314,-0.0204051150344466,-0.02062,-0.02062,-0.02403
"20170823_CPS001_028",-0.02314,-0.0252472646710199,-0.02546,-0.02546,-0.02549
"20180102_DOB001_061",-0.02314,-0.0235140184461968,-0.02373,-0.02373,-0.0233
"20190207_GDA001_002",-0.02314,0.0228479444982851,0.02264,0.02265,0.02416
"20141029_CM062",-0.02313,-0.0200483323390514,-0.02026,-0.02027,-0.01125
"20150210_CHA001_009",-0.02313,0.0228560950230049,0.02265,0.02265,0.02708
"20150708_DRK001_160",-0.02313,0.0225147941544275,0.02231,0.0223,0.02306
"20160202_JSB001_874",-0.02313,0.0218172055345099,0.02161,0.02161,0.02197
"20160223_DRK001_281",-0.02313,-0.0183192237584816,-0.01853,-0.01854,-0.01344
"20160314_LIP001_318",-0.02313,0.0193953815133598,0.01919,0.01918,0.01941
"20160524_ELI001_036",-0.02313,-0.0134704990981578,-0.01368,-0.01369,-0.01381
"20160817_GDN001_1107",-0.02313,0.0197440645570733,0.01954,0.01953,0.01649
"20160829_SES001_042",-0.02313,-0.0307690443522331,-0.03098,-0.031,-0.03425
"20161012_TAR001_090",-0.02313,0.0207836595251787,0.02058,0.02057,0.01722
"20161101_TAR001_097",-0.02313,0.0207803045409075,0.02058,0.02057,0.01613
"20170530_DOB001_046",-0.02313,0.021819530636586,0.02162,0.02161,0.0227
"20170823_GEN001_025",-0.02313,-0.0124355439480492,-0.01265,-0.01266,-0.01746
"20171011_MGF001_008",-0.02313,-0.026624964757972,-0.02684,-0.02685,-0.02732
"20180221_EQR001_311",-0.02313,0.0183596837972863,0.01815,0.01815,0.0154
"20180920_MBR001_021",-0.02313,-0.024545200150678,-0.02476,-0.02477,-0.02841
"20160216_C13",-0.02306,-0.0251666088349347,-0.02538,-0.02546,-0.03133
"20201217_OAK001_169",-0.02301,0.0229859625256683,0.02278,0.02278,0.02379
"20211014_PCR001_028",-0.02301,-0.0237361854470118,-0.02395,-0.02395,-0.02513
"20220324_CPS001_087",-0.02301,-0.0289247128328859,-0.02914,-0.02914,-0.03717
"20180509_OCS001_100",-0.023,-0.0233809042218055,-0.02359,-0.0236,-0.02184
"20191205_KVC001_005",-0.023,-0.0341067480243219,-0.03432,-0.03433,-0.03754
"20210211_AFS001_039",-0.023,0.0226448517929766,0.02244,0.02244,0.0227
"20210527_MKR001_119",-0.023,0.022996537531165,0.02279,0.02278,0.01868
"20220127_HWN001_001",-0.023,-0.0220026332739509,-0.02222,-0.02222,-0.02951
"20220324_DUN001_100",-0.023,0.0229939284312877,0.02279,0.02278,0.01978
"20200702_DOB001_152",-0.02299,0.0229963759717537,0.02279,0.02278,0.02379
"20140926_DAY001_531",-0.02278,-0.0318213167359034,-0.03204,-0.03204,-0.0317
"20141205_NWS001_482",-0.02278,-0.0297481521092618,-0.02996,-0.02996,-0.03279
"20150318_JJE001_004",-0.02278,-0.0242096180928661,-0.02442,-0.02442,-0.02403
"20151027_BDS001_021",-0.02278,0.0221582778729802,0.02195,0.02195,0.02197
"20160314_LIP001_315",-0.02278,0.0218102325462913,0.02161,0.02161,0.0227
"20160531_ELI001_057",-0.02278,0.0148915011905329,0.01469,0.01469,0.007365
"20160706_MAY001_074",-0.02278,0.0190423379704438,0.01884,0.01884,0.01138
"20160706_MAY001_128",-0.02278,-0.0269758585319072,-0.02719,-0.02719,-0.02878
"20160712_MAY001_192",-0.02278,0.0173132252111437,0.01711,0.01711,0.01576
"20170620_DAY001_1052",-0.02278,-0.0245542956674172,-0.02477,-0.02477,-0.01819
"20170823_JSB001_1114",-0.02278,-0.0238656162838918,-0.02408,-0.02408,-0.02111
"20180207_SAM001_088",-0.02278,-0.0304378175273805,-0.03065,-0.03065,-0.02987
"20180927_JFI001_071",-0.02278,-0.0204076055815902,-0.02062,-0.02062,-0.02622
"20190117_WHS001_274",-0.02278,-0.0155572195032216,-0.01577,-0.01577,-0.01344
"20150427_BGS001_013",-0.02277,-0.0235134683727257,-0.02373,-0.02373,-0.02403
"20160412_SIF001_008",-0.02277,0.0169720864498007,0.01677,0.01676,0.01722
"20160412_SIF001_013",-0.02277,-0.0113957828479032,-0.01161,-0.01162,-0.02221
"20160412_SIF001_036",-0.02277,-0.0276648418525398,-0.02788,-0.02788,-0.02622
"20160517_SET001_021",-0.02277,0.0200847297518275,0.01988,0.01988,0.01759
"20160531_GWF001_001",-0.02277,-0.02731551927454,-0.02753,-0.02754,-0.02659
"20160609_MAY001_007",-0.02277,0.0231988372736378,0.023,0.02299,0.02197
"20160928_MAY001_355",-0.02277,0.0225080487038105,0.0223,0.0223,0.02306
"20171120_GBR001_019",-0.02277,-0.0242053095055038,-0.02442,-0.02442,-0.02038
"20180207_CMN001_003",-0.02277,0.0187050335188511,0.0185,0.01849,0.02197
"20180207_TDV001_007",-0.02277,-0.0217806964252611,-0.02199,-0.022,-0.02732
"20180913_DOB001_080",-0.02277,-0.0200507717554996,-0.02026,-0.02027,-0.01965
"20160706_MAY001_091",-0.02276,0.0200926605568777,0.01989,0.01988,0.01832
"20160216_W22",-0.0227,0.0218892968363864,0.02169,0.02161,0.01759
"20190815_GDN001_1261",-0.02265,0.0233287825237883,0.02313,0.02313,0.02343
"20191209_LIP001_474",-0.02265,0.0233309298766047,0.02313,0.02313,0.02781
"20191216_LIP001_665",-0.02265,0.0233291635666503,0.02313,0.02313,0.02197
"20200305_LIP001_698",-0.02265,0.0233266053528947,0.02312,0.02313,0.01941
"20201217_OAK001_184",-0.02265,0.0229817040870997,0.02278,0.02278,0.01394
"20190613_JMO001_167",-0.02264,0.0233301731435823,0.02313,0.02313,0.02452
"20191209_LIP001_390",-0.02264,-0.0150782648412521,-0.01529,-0.01529,-0.01052
"20200730_AME001_009",-0.02264,-0.0206155525511989,-0.02083,-0.02083,-0.01673
"20220224_BWE001_006",-0.02264,-0.0237335218941911,-0.02395,-0.02395,-0.02622
"20200611_LLS001_063",-0.02263,-0.0302994790467254,-0.03051,-0.03053,-0.03425
"20210422_BWE001_079",-0.02263,-0.0178423916396853,-0.01805,-0.01806,-0.03206
"20140926_GDN001_006",-0.02242,0.0235395772902746,0.02334,0.02334,0.02744
"20140926_GDN001_159",-0.02242,0.0235358696166125,0.02333,0.02334,0.02014
"20150105_JSB001_600",-0.02242,-0.0238635341087751,-0.02408,-0.02408,-0.02476
"20160412_SIF001_065",-0.02242,0.020428573784546,0.02022,0.02022,0.02489
"20170710_GDN001_741",-0.02242,-0.0255930242651705,-0.02581,-0.02581,-0.02659
"20150126_YOR001_001",-0.02241,0.0235454227506798,0.02334,0.02334,0.01978
"20160223_DRK001_280",-0.02241,0.0218125328963172,0.02161,0.02161,0.02014
"20160712_MAY001_196",-0.02241,0.0190482576516406,0.01884,0.01884,0.0227
"20160803_WKS001_201",-0.02241,-0.0242019250334434,-0.02442,-0.02442,-0.02403
"20160829_DOB001_009",-0.02241,0.018006753415545,0.0178,0.0178,0.01759
"20161116_TVR001_010",-0.02241,-0.0307809077128367,-0.031,-0.031,-0.02659
"20170517_AWT001_001",-0.02241,0.0228514665187027,0.02265,0.02265,0.01868
"20170517_TZI001_559",-0.02241,-0.0280096541473418,-0.02822,-0.02823,-0.03024
"20170620_TGE001_042",-0.02241,-0.00863095519058492,-0.008841,-0.008849,-0.009429
"20171024_KNL001_002",-0.02241,-0.0300824451190733,-0.0303,-0.03031,-0.02768
"20171101_GDN001_1287",-0.02241,0.0190536206096697,0.01885,0.01884,0.0143
"20180117_WHS001_225",-0.02241,-0.0176323927619948,-0.01784,-0.01785,-0.01271
"20190207_TGE001_049",-0.02241,-0.0262837681441032,-0.0265,-0.0265,-0.02622
"20160426_WDS001_070",-0.0224,-0.0165810253921348,-0.01679,-0.01681,-0.01929
"20170118_TZI001_099",-0.0224,0.0218271254004578,0.02162,0.02161,0.02014
"20180509_DHS001_002",-0.02228,-0.0271967322107027,-0.02741,-0.02741,-0.02513
"20190801_JMJ001_002",-0.02228,-0.0268496774806508,-0.02706,-0.02706,-0.0306
"20200604_OCS001_315",-0.02228,-0.0275388176627781,-0.02775,-0.02776,-0.02549
"20200709_LLS001_068",-0.02228,-0.00988769033488598,-0.0101,-0.0101,-0.009429
"20220616_JAL001_027",-0.02228,0.0236759167108849,0.02347,0.02348,0.02343
"20220714_DOB001_316",-0.02228,0.0236777075325753,0.02347,0.02348,0.02562
"20210826_DOB001_246",-0.02227,0.0233447646381864,0.02314,0.02313,0.01357
"20141029_RVN001_120",-0.02206,0.0238842444922952,0.02368,0.02368,0.02635
"20150723_SHS001_217_C04",-0.02206,-0.0228272771407035,-0.02304,-0.02304,-0.02111
"20141209_EPH001_008",-0.02205,-0.0245511879913683,-0.02476,-0.02477,-0.0244
"20150216_SET001_040",-0.02205,0.0238925562248315,0.02369,0.02368,0.02525
"20150723_SHS001_166_C06",-0.02205,-0.0287028301492986,-0.02892,-0.02892,-0.02951
"20151214_CMG001_023",-0.02205,-0.0193649252921965,-0.01958,-0.01958,-0.01563
"20160223_ENS001_046",-0.02205,-0.0210910145478152,-0.0213,-0.02131,-0.02367
"20160412_VIS001_118",-0.02205,-0.0197102949760821,-0.01992,-0.01992,-0.02659
"20160419_JMO_11_107",-0.02205,-0.00794162591123958,-0.008152,-0.008156,-0.009064
"20160609_MAY001_063",-0.02205,-0.0214375468151085,-0.02165,-0.02165,-0.02038
"20160614_KOS001_007",-0.02205,0.018350686362378,0.01815,0.01815,0.02051
"20160817_GDN001_1114",-0.02205,0.0218128283171449,0.02161,0.02161,0.02416
"20160822_GDN001_1211",-0.02205,-0.0204043073115471,-0.02062,-0.02062,-0.02184
"20160928_MAY001_370",-0.02205,-0.00863744967880969,-0.008848,-0.008849,-0.003587
"20161012_TAR001_088",-0.02205,0.0232024958701661,0.023,0.02299,0.01978
"20170404_ARN001_011",-0.02205,-0.0231711336904152,-0.02338,-0.02338,-0.01892
"20170404_JHD001_011",-0.02205,0.0231978704341512,0.02299,0.02299,0.02416
"20170411_JDF001_191",-0.02205,0.0228503331817014,0.02265,0.02265,0.02087
"20170503_TZI001_547",-0.02205,-0.00413374924609474,-0.004343,-0.004349,-0.005048
"20170710_DAY001_891",-0.02205,-0.0297373749916495,-0.02995,-0.02996,-0.03498
"20180418_OCS001_079",-0.02205,0.023890613404851,0.02369,0.02368,0.02635
"20181122_OCS001_298",-0.02205,-0.0158984719129533,-0.01611,-0.01612,-0.01125
"20160726_EEO001_033",-0.02204,-0.0224693576038272,-0.02268,-0.02269,-0.0233
"20161101_TAR001_125",-0.02204,-0.0138189051212502,-0.01403,-0.01404,-0.01563
"20200130_MKR001_113",-0.02192,-0.0185455916881173,-0.01876,-0.01876,-0.01783
"20200414_LIP001_734",-0.02192,-0.0206178478128694,-0.02083,-0.02083,-0.02513
"20201001_LIP001_859",-0.02192,0.024028317592372,0.02382,0.02382,0.02817
"20210426_LIP001_819",-0.02192,-0.0192352505033884,-0.01945,-0.01945,-0.02257
"20220202_CSR001_005",-0.02192,0.0236791511638943,0.02348,0.02348,0.02489
"20180516_DOB001_075",-0.02191,-0.0168018590199088,-0.01701,-0.01703,-0.01673
"20210121_WHS001_388",-0.02191,-0.0275355930980943,-0.02775,-0.02776,-0.03571
"20210624_ALY001_001",-0.02191,-0.0188796336290629,-0.01909,-0.0191,-0.02476
"20210826_DOB001_261",-0.02191,-0.0240731233810642,-0.02429,-0.02429,-0.0317
"20220303_GDA001_040",-0.02191,-0.0074651577194662,-0.007675,-0.007679,-0.0149
"20220513_HIN001_051",-0.02191,0.024029924085457,0.02383,0.02382,0.02197
"20140926_GDN001_162",-0.0217,0.0242295049107095,0.02403,0.02403,0.02452
"20140926_GDN001_203",-0.02169,0.0242313115874665,0.02403,0.02403,0.02635
